文部科学省　学校コード一覧,,,,,,,,,,更新日：,2026/5/20
学校コード,学校種,都道府県番号,"設置
区分",本分校,学校名,学校所在地,郵便番号,"属性情報
設定年月日","属性情報
廃止年月日","旧学校
調査番号",移行後の学校コード
A123310000085,A1(幼稚園),23(愛知),3(私),1(本),自由ケ丘幼稚園,愛知県名古屋市千種区富士見台３―９―２,4640015,2020-12-22,,237410,
A123310000094,A1(幼稚園),23(愛知),3(私),1(本),聖マリア幼稚園,愛知県名古屋市千種区園山町１－５９,4640812,2020-12-22,,237411,
A123310000101,A1(幼稚園),23(愛知),3(私),1(本),城山幼稚園,愛知県名古屋市千種区城山新町２－７１,4640046,2020-12-22,,237412,
A123310000110,A1(幼稚園),23(愛知),3(私),1(本),上野幼稚園,愛知県名古屋市千種区上野３丁目２番２０,4640082,2020-12-22,,237414,
A123310000129,A1(幼稚園),23(愛知),3(私),1(本),城山学院幼稚園,愛知県名古屋市千種区城山新町２－７１,4640046,2020-12-22,,237417,
A123310000138,A1(幼稚園),23(愛知),3(私),1(本),第三自由ケ丘幼稚園,愛知県名古屋市千種区千代が丘１－２４,4640005,2020-12-22,,237418,
A123310000147,A1(幼稚園),23(愛知),3(私),1(本),名古屋柳城短期大学附属柳城幼稚園,愛知県名古屋市東区白壁１丁目３１番地,4610011,2020-12-22,,237426,
A123310000156,A1(幼稚園),23(愛知),3(私),1(本),東桜幼稚園,愛知県名古屋市東区東桜２－８－２６,4610005,2020-12-22,,237427,
A123310000165,A1(幼稚園),23(愛知),3(私),1(本),名古屋文化幼稚園,愛知県名古屋市東区白壁１－５４,4610011,2020-12-22,,237428,
A123310000174,A1(幼稚園),23(愛知),3(私),1(本),筒井幼稚園,愛知県名古屋市東区筒井町４－１３,4610003,2020-12-22,,237429,
A123310000183,A1(幼稚園),23(愛知),3(私),9(廃),明星幼稚園,愛知県名古屋市東区代官町２２－１７,4610002,2020-12-22,2023-05-01,237431,
A123310000192,A1(幼稚園),23(愛知),3(私),1(本),建中寺幼稚園,愛知県名古屋市東区筒井１－７－５２,4610003,2020-12-22,,237432,
A123310000209,A1(幼稚園),23(愛知),3(私),1(本),山田幼稚園,愛知県名古屋市北区山田町４－４２,4620813,2020-12-22,,237441,
A123310000218,A1(幼稚園),23(愛知),3(私),1(本),久国幼稚園,愛知県名古屋市北区大杉３－４－１,4620837,2020-12-22,,237442,
A123310000227,A1(幼稚園),23(愛知),3(私),1(本),志賀幼稚園,愛知県名古屋市北区志賀町５－４６,4620037,2020-12-22,,237443,
A123310000236,A1(幼稚園),23(愛知),3(私),1(本),如意幼稚園,愛知県名古屋市北区六が池町７２,4620002,2020-12-22,,237444,
A123310000245,A1(幼稚園),23(愛知),3(私),1(本),聖心幼稚園,愛知県名古屋市北区金城１－１－５７,4620847,2020-12-22,,237445,
A123310000254,A1(幼稚園),23(愛知),3(私),1(本),ゼンヌ幼稚園,愛知県名古屋市北区大杉３丁目１２番８号,4620837,2020-12-22,,237446,
A123310000263,A1(幼稚園),23(愛知),3(私),1(本),名古屋楠幼稚園,愛知県名古屋市北区西味鋺３－９３１,4620016,2020-12-22,,237448,
A123310000272,A1(幼稚園),23(愛知),3(私),1(本),城北幼稚園,愛知県名古屋市北区川中町６－１１,4620022,2020-12-22,,237450,
A123310000281,A1(幼稚園),23(愛知),3(私),1(本),金城幼稚園,愛知県名古屋市北区金城町２－２３－２,4620047,2020-12-22,,237455,
A123310000290,A1(幼稚園),23(愛知),3(私),1(本),西城幼稚園,愛知県名古屋市西区城西三丁目４番５号,4510031,2020-12-22,,237467,
A123310000307,A1(幼稚園),23(愛知),3(私),1(本),名古屋西幼稚園,愛知県名古屋市西区菊井二丁目２番１０号,4510044,2020-12-22,,237468,
A123310000316,A1(幼稚園),23(愛知),3(私),1(本),桂幼稚園,愛知県名古屋市西区又穂町２ー１,4510014,2020-12-22,,237471,
A123310000325,A1(幼稚園),23(愛知),3(私),1(本),枇杷島幼稚園,愛知県名古屋市西区枇杷島４丁目８番２号,4510053,2020-12-22,,237472,
A123310000334,A1(幼稚園),23(愛知),3(私),1(本),国風第二幼稚園,愛知県名古屋市西区名塚町４丁目４６番地,4510081,2020-12-22,,237474,
A123310000343,A1(幼稚園),23(愛知),3(私),1(本),国風第一幼稚園,愛知県名古屋市西区笠取町２‐８９,4510072,2020-12-22,,237475,
A123310000352,A1(幼稚園),23(愛知),3(私),1(本),幅下幼稚園,愛知県名古屋市西区城西２－４－１６,4510031,2020-12-22,,237477,
A123310000361,A1(幼稚園),23(愛知),3(私),1(本),みどりケ丘幼稚園,愛知県名古屋市西区平中町２０２,4520843,2020-12-22,,237478,
A123310000370,A1(幼稚園),23(愛知),3(私),1(本),善光寺別院幼稚園,愛知県名古屋市西区中小田井１丁目３５３番地,4520822,2020-12-22,,237479,
A123310000389,A1(幼稚園),23(愛知),3(私),1(本),中京幼稚園,愛知県名古屋市中村区則武本通２－５５,4530017,2020-12-22,,237486,
A123310000398,A1(幼稚園),23(愛知),3(私),1(本),清正幼稚園,愛知県名古屋市中村区藤江町４－３２,4530045,2020-12-22,,237487,
A123310000405,A1(幼稚園),23(愛知),3(私),1(本),同朋幼稚園,愛知県名古屋市中村区稲葉地町７－１,4538540,2020-12-22,,237488,
A123310000414,A1(幼稚園),23(愛知),3(私),1(本),太閤幼稚園,愛知県名古屋市中村区二ツ橋町５丁目２０番地,4530813,2020-12-22,,237489,
A123310000423,A1(幼稚園),23(愛知),3(私),9(廃),名古屋遊花幼稚園,愛知県名古屋市中村区栄生町９番３０号,4530033,2020-12-22,2024-05-01,237490,A223310002386
A123310000432,A1(幼稚園),23(愛知),3(私),1(本),飯田幼稚園,愛知県名古屋市中村区向島町５－２８,4530838,2020-12-22,,237491,
A123310000441,A1(幼稚園),23(愛知),3(私),1(本),わかくさ幼稚園,愛知県名古屋市中村区深川町１－６,4530805,2020-12-22,,237497,
A123310000450,A1(幼稚園),23(愛知),3(私),1(本),みのり幼稚園,愛知県名古屋市中村区日比津町４丁目７番２７号,4530061,2020-12-22,,237500,
A123310000469,A1(幼稚園),23(愛知),3(私),1(本),上の宮幼稚園,愛知県名古屋市中村区上ノ宮町１丁目２７番地,4530043,2020-12-22,,237501,
A123310000478,A1(幼稚園),23(愛知),3(私),1(本),とよとみ幼稚園,愛知県名古屋市中村区中村町７丁目１９番地,4540053,2020-12-22,,237502,
A123310000487,A1(幼稚園),23(愛知),3(私),1(本),岩塚第一幼稚園,愛知県名古屋市中村区八社１－１４５,4530863,2020-12-22,,237503,
A123310000496,A1(幼稚園),23(愛知),3(私),1(本),名古屋教会幼稚園,愛知県名古屋市中区丸の内三丁目４番５号,4600002,2020-12-22,,237511,
A123310000502,A1(幼稚園),23(愛知),3(私),1(本),お東幼稚園,愛知県名古屋市中区橘２丁目８番７５号,4600016,2020-12-22,,237512,
A123310000511,A1(幼稚園),23(愛知),3(私),1(本),西別院幼稚園,愛知県名古屋市中区門前町１番２３号,4600018,2020-12-22,,237513,
A123310000520,A1(幼稚園),23(愛知),3(私),1(本),松元幼稚園,愛知県名古屋市中区千代田２丁目６番１９号,4600012,2020-12-22,,237514,
A123310000539,A1(幼稚園),23(愛知),3(私),1(本),大須幼稚園,愛知県名古屋市中区大須３－１－５３,4600011,2020-12-22,,237517,
A123310000548,A1(幼稚園),23(愛知),3(私),1(本),滝子幼稚園,愛知県名古屋市昭和区永金町１－１－１５,4660047,2020-12-22,,237527,
A123310000557,A1(幼稚園),23(愛知),3(私),1(本),学校法人希望学園希望幼稚園,愛知県名古屋市昭和区塩付通６丁目８番地,4550022,2020-12-22,,237528,
A123310000566,A1(幼稚園),23(愛知),3(私),1(本),みちる幼稚園,愛知県名古屋市昭和区北山町３丁目９番地の２,4660006,2020-12-22,,237529,
A123310000575,A1(幼稚園),23(愛知),3(私),1(本),高辻幼稚園,愛知県名古屋市昭和区白金３－９－１５,4660058,2020-12-22,,237534,
A123310000584,A1(幼稚園),23(愛知),3(私),1(本),天池幼稚園,愛知県名古屋市昭和区御器所２－９－１６,4660051,2020-12-22,,237537,
A123310000593,A1(幼稚園),23(愛知),3(私),1(本),南山幼稚園,愛知県名古屋市昭和区南山町１４,4660835,2020-12-22,,237538,
A123310000600,A1(幼稚園),23(愛知),3(私),1(本),第一村雲幼稚園,愛知県名古屋市昭和区円上町１１番１４号,4660054,2020-12-22,,237539,
A123310000619,A1(幼稚園),23(愛知),3(私),1(本),広路幼稚園,愛知県名古屋市昭和区安田通２の１５,4660857,2020-12-22,,237541,
A123310000628,A1(幼稚園),23(愛知),3(私),1(本),学校法人享栄学園享栄幼稚園,愛知県名古屋市瑞穂区東栄町２ー４,4670017,2020-12-22,,237552,
A123310000637,A1(幼稚園),23(愛知),3(私),1(本),みずほが丘幼稚園,愛知県名古屋市瑞穂区高田町２－５,4670808,2020-12-22,,237554,
A123310000646,A1(幼稚園),23(愛知),3(私),1(本),弥富二葉幼稚園,愛知県名古屋市瑞穂区丸根町２－５４,4670054,2020-12-22,,237555,
A123310000655,A1(幼稚園),23(愛知),3(私),9(廃),旭キンダーの丘幼稚園,愛知県名古屋市瑞穂区田辺通３－２０,4670027,2020-12-22,2025-05-01,237556,
A123310000664,A1(幼稚園),23(愛知),3(私),9(廃),弥富幼稚園,愛知県名古屋市瑞穂区岳見町４－４１,4670043,2020-12-22,2023-05-01,237557,
A123310000673,A1(幼稚園),23(愛知),3(私),1(本),萩山幼稚園,愛知県名古屋市瑞穂区萩山町３丁目４番地,4670011,2020-12-22,,237558,
A123310000682,A1(幼稚園),23(愛知),3(私),1(本),しおじ幼稚園,愛知県名古屋市瑞穂区汐路町４－２３,4670003,2020-12-22,,237560,
A123310000691,A1(幼稚園),23(愛知),3(私),1(本),白竜幼稚園,愛知県名古屋市瑞穂区田光町３－３０,4670828,2020-12-22,,237561,
A123310000708,A1(幼稚園),23(愛知),3(私),1(本),聖テレジア幼稚園,愛知県名古屋市熱田区大宝４－５－１７,4560062,2020-12-22,,237571,
A123310000717,A1(幼稚園),23(愛知),3(私),1(本),白鳥幼稚園,愛知県名古屋市熱田区白鳥２－１２－１５,4560035,2020-12-22,,237573,
A123310000726,A1(幼稚園),23(愛知),3(私),1(本),内田橋聖アントニオ幼稚園,愛知県名古屋市熱田区伝馬２丁目２８番１４号,4560034,2020-12-22,,237574,
A123310000735,A1(幼稚園),23(愛知),3(私),1(本),堅磐信誠幼稚園,愛知県名古屋市熱田区玉の井町９－２８,4560025,2020-12-22,,237575,
A123310000744,A1(幼稚園),23(愛知),3(私),1(本),星条幼稚園,愛知県名古屋市中川区八熊３丁目１１番５号,4540013,2020-12-22,,237581,
A123310000753,A1(幼稚園),23(愛知),3(私),1(本),のぞみ幼稚園,愛知県名古屋市中川区五女子１丁目５番５号,4540033,2020-12-22,,237582,
A123310000762,A1(幼稚園),23(愛知),3(私),1(本),戸田幼稚園,愛知県名古屋市中川区戸田２丁目２８０１番地,4640962,2020-12-22,,237583,
A123310000771,A1(幼稚園),23(愛知),3(私),1(本),万場幼稚園,愛知県名古屋市中川区万場５－２０３,4540997,2020-12-22,,237584,
A123310000780,A1(幼稚園),23(愛知),3(私),9(廃),正雲寺幼稚園,愛知県名古屋市中川区下之一色町西ノ切６１－７,4540945,2020-12-22,2021-05-27,237585,A223310001822
A123310000799,A1(幼稚園),23(愛知),3(私),9(廃),法誓幼稚園,愛知県名古屋市中川区愛知町３１番１２号,4540807,2020-12-22,2023-05-01,237586,
A123310000806,A1(幼稚園),23(愛知),3(私),1(本),打中幼稚園,愛知県名古屋市中川区打中２丁目１９５番地,4540927,2020-12-22,,237593,
A123310000815,A1(幼稚園),23(愛知),3(私),9(廃),五反田幼稚園,愛知県名古屋市中川区大当郎２丁目１６０４番地,4540943,2020-12-22,2021-05-27,237594,A223310001813
A123310000824,A1(幼稚園),23(愛知),3(私),1(本),港北幼稚園,愛知県名古屋市港区正徳町５丁目１３５,4550075,2020-12-22,,237601,
A123310000833,A1(幼稚園),23(愛知),3(私),1(本),慶和幼稚園,愛知県名古屋市港区港栄４丁目４番１８号,4550015,2020-12-22,,237602,
A123310000842,A1(幼稚園),23(愛知),3(私),1(本),小碓幼稚園,愛知県名古屋市港区小碓３－１３４,4550801,2020-12-22,,237603,
A123310000851,A1(幼稚園),23(愛知),3(私),1(本),萬泰幼稚園,愛知県名古屋市港区稲永１丁目９番１８号,4550842,2020-12-22,,237605,
A123310000860,A1(幼稚園),23(愛知),3(私),1(本),うぐいす幼稚園,愛知県名古屋市港区本宮町５－１６,4550064,2020-12-22,,237606,
A123310000879,A1(幼稚園),23(愛知),3(私),1(本),呉竹幼稚園,愛知県名古屋市港区名四町１２１,4550053,2020-12-22,,237607,
A123310000888,A1(幼稚園),23(愛知),3(私),1(本),富士文化幼稚園,愛知県名古屋市港区小賀須１丁目８０１番地,4550882,2020-12-22,,237608,
A123310000897,A1(幼稚園),23(愛知),3(私),1(本),西福田幼稚園,愛知県名古屋市港区福屋２－７０,4550876,2020-12-22,,237609,
A123310000904,A1(幼稚園),23(愛知),3(私),1(本),しらさぎ幼稚園,愛知県名古屋市港区宝神５－３３０２番地,4550832,2020-12-22,,237610,
A123310000913,A1(幼稚園),23(愛知),3(私),1(本),道徳和光幼稚園,愛知県名古屋市南区道徳北町２丁目１４番地,4540864,2020-12-22,,237616,
A123310000922,A1(幼稚園),23(愛知),3(私),1(本),鶴田幼稚園,愛知県名古屋市南区鶴田１－５－２０,4570003,2020-12-22,,237620,
A123310000931,A1(幼稚園),23(愛知),3(私),1(本),大江幼稚園,愛知県名古屋市南区港東通１－１１,4570834,2020-12-22,,237621,
A123310000940,A1(幼稚園),23(愛知),3(私),9(廃),マハヤナ幼稚園,愛知県名古屋市南区呼続３－１１－２３,4570014,2020-12-22,2025-05-01,237622,
A123310000959,A1(幼稚園),23(愛知),3(私),9(廃),いずみ幼稚園,愛知県名古屋市南区天白町１－２０－３,4570803,2020-12-22,2022-05-01,237625,
A123310000968,A1(幼稚園),23(愛知),3(私),1(本),善東幼稚園,愛知県名古屋市南区鳥山町３丁目４０番地１,4570057,2020-12-22,,237626,
A123310000977,A1(幼稚園),23(愛知),3(私),1(本),正和幼稚園,愛知県名古屋市南区星崎１丁目３１０番地,4570064,2020-12-22,,237627,
A123310000986,A1(幼稚園),23(愛知),3(私),1(本),ユタカ幼稚園,愛知県名古屋市南区内田橋二丁目３０番８号,4570862,2020-12-22,,237628,
A123310000995,A1(幼稚園),23(愛知),3(私),1(本),南りんごこども園,愛知県名古屋市南区呼続５丁目１４番３４号,4570014,2020-12-22,,237629,
A123310001002,A1(幼稚園),23(愛知),3(私),9(廃),山崎幼稚園,愛知県名古屋市南区呼続２丁目２０番１１号,4570014,2020-12-22,2025-05-01,237631,
A123310001011,A1(幼稚園),23(愛知),3(私),1(本),第二松元幼稚園,愛知県名古屋市南区明円町１８０,4570022,2020-12-22,,237632,
A123310001020,A1(幼稚園),23(愛知),3(私),1(本),瀬古幼稚園,愛知県名古屋市守山区瀬古東３丁目１１９番地,4630090,2020-12-22,,237641,
A123310001039,A1(幼稚園),23(愛知),3(私),1(本),志だみ幼稚園,愛知県名古屋市守山区中志段味吉田洞２９１１－１８,4630002,2020-12-22,,237642,
A123310001048,A1(幼稚園),23(愛知),3(私),1(本),ひまわり幼稚園,愛知県名古屋市守山区白山１－８０７,4630032,2020-12-22,,237643,
A123310001057,A1(幼稚園),23(愛知),3(私),1(本),守山幼稚園,愛知県名古屋市守山区大屋敷１３－７３,4630016,2020-12-22,,237644,
A123310001066,A1(幼稚園),23(愛知),3(私),1(本),小幡あさひ幼稚園,愛知県名古屋市守山区小幡南二丁目５番９号,4630048,2020-12-22,,237645,
A123310001075,A1(幼稚園),23(愛知),3(私),1(本),喜多山幼稚園,愛知県名古屋市守山区小幡４－１２－５２,4630011,2020-12-22,,237646,
A123310001084,A1(幼稚園),23(愛知),3(私),1(本),第二富士幼稚園,愛知県名古屋市守山区小幡中３－２８－３０,4630013,2020-12-22,,237647,
A123310001093,A1(幼稚園),23(愛知),3(私),1(本),ともしび幼稚園,愛知県名古屋市守山区更屋敷１０－１１,4630064,2020-12-22,,237648,
